Using Best Grid Path: true
Using Waypoints: true
Using Best Waypoint Path: false
Heuristic: Pure Distance


0_WaypointTraversalTime	0_GridTraversalTime	0_TotalTraversalTime	1_WaypointTraversalTime	1_GridTraversalTime	1_TotalTraversalTime	2_WaypointTraversalTime	2_GridTraversalTime	2_TotalTraversalTime	3_WaypointTraversalTime	3_GridTraversalTime	3_TotalTraversalTime	4_WaypointTraversalTime	4_GridTraversalTime	4_TotalTraversalTime	5_WaypointTraversalTime	5_GridTraversalTime	5_TotalTraversalTime	6_WaypointTraversalTime	6_GridTraversalTime	6_TotalTraversalTime	7_WaypointTraversalTime	7_GridTraversalTime	7_TotalTraversalTime	8_WaypointTraversalTime	8_GridTraversalTime	8_TotalTraversalTime	
0.237238	0.38181	0.619048	0.481515	0.461867	0.943382	0.187679	0.189146	0.376825	0.220523	0.468905	0.689428	0.273308	0.487673	0.760981	0.608198	0.714354	1.32255	0.317589	0.564211	0.881799	0.107036	0.700572	0.807607	0.060116	0.343688	0.403804	
0.24457	0.377705	0.622274	0.415534	0.443392	0.858926	0.195597	0.189732	0.385329	0.215245	0.464213	0.679458	0.261285	0.4865	0.747785	0.586791	0.759221	1.34601	0.322574	0.590603	0.913177	0.136361	0.299994	0.436354	0.0689135	0.33489	0.403804	
0.267443	0.331958	0.599401	0.416707	0.46128	0.877987	0.177416	0.183574	0.360989	0.2302	0.484447	0.714647	0.269789	0.508787	0.778576	0.604386	0.787666	1.39205	0.342221	0.562745	0.904966	0.11642	0.802036	0.918455	0.0703797	0.34662	0.417	
0.286504	0.342515	0.629019	0.431076	0.443392	0.874468	0.169791	0.189732	0.359523	0.231373	0.89177	1.12314	0.831947	1.44132	2.27327	1.81374	2.58704	4.40079	0.312603	0.583272	0.895875	0.0967721	0.2997	0.396472	0.0574768	0.348966	0.406443	
0.284745	0.317882	0.602626	0.549548	0.462453	1.012	0.17243	0.195304	0.367734	0.225802	0.478289	0.70409	0.256299	0.501456	0.757755	0.599694	0.765086	1.36478	0.360696	0.577993	0.93869	0.0894409	0.332544	0.421985	0.064808	0.345447	0.410255	
0.366268	0.331078	0.697346	0.434302	0.444859	0.87916	0.179468	0.212605	0.392074	0.236652	0.495004	0.731656	0.280639	0.492072	0.772711	0.609664	0.713768	1.32343	0.765966	0.708782	1.47475	0.0906139	0.338409	0.429023	0.0727257	0.347793	0.420519	
0.394126	0.337529	0.731656	0.42697	0.448964	0.875934	0.185333	0.188852	0.374186	0.236945	0.477116	0.714061	0.273601	0.486207	0.759808	0.59031	0.720806	1.31112	0.329025	0.56685	0.895875	0.0838692	0.330785	0.414654	0.0586498	0.35747	0.41612	
0.287677	0.329905	0.617582	0.439873	0.44134	0.881213	0.173897	0.193251	0.367148	0.212019	0.896462	1.10848	0.246622	0.508494	0.755116	1.25657	1.83926	3.09583	0.860979	0.572422	1.4334	0.126097	0.352192	0.478289	0.064808	0.393247	0.458055	
0.271548	0.328145	0.599694	0.594709	0.505854	1.10056	0.336063	0.40527	0.741333	0.323747	0.502629	0.826375	0.229907	0.564797	0.794704	0.641042	0.758048	1.39909	0.358643	0.599107	0.957751	0.10293	0.35835	0.46128	0.0618755	0.361576	0.423451	
0.28797	0.333717	0.621688	0.889717	0.830188	1.7199	0.402631	0.47477	0.877401	0.209086	0.596468	0.805555	0.277707	0.619928	0.897635	1.20731	1.0859	2.29321	0.60116	1.41082	2.01198	0.236359	0.754823	0.991181	0.0891477	0.548962	0.63811	
